DATATIME,WINDSPEED,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDPOWER
2021/10/6 4:30:00.000,4.4,76,2.3,67,835,5851.7
2021/10/6 4:45:00.000,4.3,75,2.3,67,834,6073.684848
2021/10/6 5:00:00.000,4.2,75,2.2,67,834,6294.704545
2021/10/6 5:15:00.000,4.1,75,2.2,67,834,6416.313636
2021/10/6 5:30:00.000,4.2,76,2.2,66,834,6437.54697
2021/10/6 5:45:00.000,4.2,78,2.1,66,834,6458.780303
2021/10/6 6:00:00.000,4.3,79,2.1,65,834,6480.013636
2021/10/6 6:15:00.000,4.3,81,2.1,65,834,6212.666667
2021/10/6 6:30:00.000,4.2,80,2.2,65,834,5656.739394
2021/10/6 6:45:00.000,4.2,79,2.3,64,834,5101.777273
2021/10/6 7:00:00.000,4.1,79,2.4,64,834,4545.85
2021/10/6 7:15:00.000,4.1,79,2.4,64,834,3450.40303
2021/10/6 7:30:00.000,4,80,2.5,64,834,1816.401515
2021/10/6 7:45:00.000,3.8,81,2.5,63,834,253.3431414
2021/10/6 8:00:00.000,3.7,82,2.6,63,834,189.6455716
2021/10/6 8:15:00.000,3.7,85,2.6,63,834,76.82182139
2021/10/6 8:30:00.000,3.6,88,2.7,63,834,268.4917852
2021/10/6 8:45:00.000,3.6,92,2.7,64,834,365.9943253
2021/10/6 9:00:00.000,3.5,95,2.8,64,834,250.5113508
2021/10/6 9:15:00.000,3.5,98,2.8,64,834,323.2189517
2021/10/6 9:30:00.000,3.5,100,2.9,64,834,37.29010784
2021/10/6 9:45:00.000,3.4,102,2.9,65,834,278.1047044
2021/10/6 10:00:00.000,3.3,104,3,65,834,241.881415
2021/10/6 10:15:00.000,3.3,106,3,65,834,238.6854706
2021/10/6 10:30:00.000,3.3,108,3,66,834,286.7242319
2021/10/6 10:45:00.000,3.2,110,3,66,833,318.4132829
2021/10/6 11:00:00.000,3.1,112,3,67,833,229.864344
2021/10/6 11:15:00.000,3,114,3.1,67,833,176.2529586
2021/10/6 11:30:00.000,2.8,116,3.2,67,833,374.6963071
2021/10/6 11:45:00.000,2.6,121,3.3,66,832,366.9418731
2021/10/6 12:00:00.000,2.4,123,3.4,66,832,308.1663588
2021/10/6 12:15:00.000,2.2,126,3.5,66,832,301.0729201
2021/10/6 12:30:00.000,2.2,129,3.4,67,832,246.0621775
2021/10/6 12:45:00.000,2.1,135,3.4,67,832,367.0069875
2021/10/6 13:00:00.000,2.1,139,3.3,68,832,320.5118411
2021/10/6 13:15:00.000,2.1,141,3.3,68,832,197.7279625
2021/10/6 13:30:00.000,1.9,141,3.2,69,832,371.5318267
2021/10/6 13:45:00.000,1.8,139,3.2,70,831,275.6839915
2021/10/6 14:00:00.000,1.7,140,3.1,71,831,334.3748406
2021/10/6 14:15:00.000,1.6,137,3.1,71,831,129.543086
2021/10/6 14:30:00.000,1.6,140,3.2,71,831,351.0680075
2021/10/6 14:45:00.000,1.6,140,3.2,72,830,149.8203447
2021/10/6 15:00:00.000,1.5,143,3.3,72,830,12.99840075
2021/10/6 15:15:00.000,1.5,143,3.3,72,830,198.7615542
2021/10/6 15:30:00.000,1.4,146,3.4,72,830,385.3553077
2021/10/6 15:45:00.000,1.5,152,3.4,72,830,48.0111109
2021/10/6 16:00:00.000,1.4,155,3.5,72,830,150.9009307
2021/10/6 16:15:00.000,1.4,155,3.5,72,830,231.8286462
2021/10/6 16:30:00.000,1.4,155,3.4,73,830,303.697417
2021/10/6 16:45:00.000,1.4,159,3.3,73,829,33.39138031
2021/10/6 17:00:00.000,1.4,159,3.2,74,829,42.41668855
2021/10/6 17:15:00.000,1.4,163,2.9,75,829,124.5304152
2021/10/6 17:30:00.000,1.3,167,2.6,77,829,69.61004969
2021/10/6 17:45:00.000,1.4,172,2.2,79,830,15.66661451
2021/10/6 18:00:00.000,1.4,176,1.9,81,830,39.29003741
2021/10/6 18:15:00.000,1.3,180,1.7,82,830,299.3636216
2021/10/6 18:30:00.000,1.2,189,1.6,82,830,6.412596428
2021/10/6 18:45:00.000,1,197,1.5,83,830,245.4933004
2021/10/6 19:00:00.000,1,209,1.4,83,830,221.9406762
2021/10/6 19:15:00.000,1,225,1.2,84,830,100.2668177
2021/10/6 19:30:00.000,0.9,238,0.9,85,830,174.2813431
2021/10/6 19:45:00.000,1,253,0.6,86,830,30.13883712
2021/10/6 20:00:00.000,1.1,265,0.3,87,830,87.74001749
2021/10/6 20:15:00.000,1.2,270,0,88,830,257.7214388
2021/10/6 20:30:00.000,1.3,279,-0.1,89,830,51.51253755
2021/10/6 20:45:00.000,1.4,282,-0.3,89,830,120.2907904
2021/10/6 21:00:00.000,1.6,288,-0.4,90,830,256.4860509
2021/10/6 21:15:00.000,1.7,295,-0.5,90,830,340.2358513
2021/10/6 21:30:00.000,1.7,298,-0.6,91,830,342.1536027
2021/10/6 21:45:00.000,1.8,299,-0.7,91,830,355.9522733
2021/10/6 22:00:00.000,1.9,302,-0.8,92,830,60.23728519
2021/10/6 22:15:00.000,1.9,302,-0.8,92,830,390.3539348
2021/10/6 22:30:00.000,1.9,302,-0.9,92,830,33.69592923
2021/10/6 22:45:00.000,1.9,302,-0.9,93,830,34.55134762
2021/10/6 23:00:00.000,1.9,302,-1,93,830,261.7634269
2021/10/6 23:15:00.000,1.9,305,-1,93,830,8.583949436
2021/10/6 23:30:00.000,2,307,-1,93,830,194.182983
2021/10/6 23:45:00.000,2,311,-1.1,93,829,220.7090922
2021/10/7 0:00:00.000,2.5,313,-1.5,97,829,277.9094054
2021/10/7 0:15:00.000,2.6,317,-1.5,97,829,208.3932389
2021/10/7 0:30:00.000,2.8,316,-1.5,97,829,392.4365978
2021/10/7 0:45:00.000,2.9,316,-1.5,96,829,344.1621345
2021/10/7 1:00:00.000,3,316,-1.5,96,829,398.8474918
2021/10/7 1:15:00.000,3.2,316,-1.5,96,829,83.3823784
2021/10/7 1:30:00.000,3.3,316,-1.4,96,829,330.2027419
2021/10/7 1:45:00.000,3.4,315,-1.4,96,829,136.5878202
2021/10/7 2:00:00.000,3.5,315,-1.3,96,829,75.3551055
2021/10/7 2:15:00.000,3.7,315,-1.3,96,829,234.1491983
2021/10/7 2:30:00.000,3.8,315,-1.3,96,829,340.4299005
2021/10/7 2:45:00.000,3.9,316,-1.2,96,829,323.8508828
2021/10/7 3:00:00.000,4,316,-1.2,96,829,364.8586856
2021/10/7 3:15:00.000,4.1,317,-1.1,96,829,18.28652885
2021/10/7 3:30:00.000,4.2,317,-1,96,829,257.4543047
2021/10/7 3:45:00.000,4.3,318,-0.9,95,829,111.7155976
2021/10/7 4:00:00.000,4.5,318,-0.8,95,829,395.845167
2021/10/7 4:15:00.000,4.5,318,-0.5,95,829,680.24
2021/10/7 4:30:00.000,4.4,319,-0.1,95,829,1057.54
2021/10/7 4:45:00.000,4.3,318,0.3,94,829,1434.84
2021/10/7 5:00:00.000,4.3,319,0.7,94,829,1812.14
2021/10/7 5:15:00.000,4.3,319,1,94,829,1975.8
2021/10/7 5:30:00.000,4.3,321,1.1,94,829,1925.82
2021/10/7 5:45:00.000,4.3,321,1.3,93,829,1874.86
2021/10/7 6:00:00.000,4.3,323,1.4,93,829,1824.88
2021/10/7 6:15:00.000,4.3,323,1.6,93,829,1575.96
2021/10/7 6:30:00.000,4.2,324,1.7,93,829,1129.08
2021/10/7 6:45:00.000,4.2,326,1.9,92,829,681.22
2021/10/7 7:00:00.000,4.2,327,2,92,829,50.89591647
2021/10/7 7:15:00.000,4.1,329,2.4,91,829,76.59882313
2021/10/7 7:30:00.000,4,330,2.9,90,829,384.0041716
2021/10/7 7:45:00.000,4,333,3.5,88,830,147.9059376
2021/10/7 8:00:00.000,4,335,4,87,830,302.5792636
2021/10/7 8:15:00.000,3.8,337,4.6,84,830,124.677136
2021/10/7 8:30:00.000,3.6,339,5.1,81,830,345.0400613
2021/10/7 8:45:00.000,3.5,340,5.6,78,830,9.798472642
2021/10/7 9:00:00.000,3.4,343,6.1,75,830,62.36769187
2021/10/7 9:15:00.000,3.2,346,6.5,72,830,300.1323221
2021/10/7 9:30:00.000,3.1,349,6.9,69,830,33.69447618
2021/10/7 9:45:00.000,2.9,354,7.3,66,830,220.2365896
2021/10/7 10:00:00.000,2.8,358,7.7,63,830,192.5613427
2021/10/7 10:15:00.000,2.6,0,8.1,61,830,143.8665631
2021/10/7 10:30:00.000,2.4,2,8.4,59,830,217.3088114
2021/10/7 10:45:00.000,2.3,5,8.7,57,830,345.8431498
2021/10/7 11:00:00.000,2.1,8,9,55,830,273.3327954
2021/10/7 11:15:00.000,1.9,12,9.3,54,830,154.1039019
2021/10/7 11:30:00.000,1.8,9,9.6,53,830,341.7068645
2021/10/7 11:45:00.000,1.7,7,9.8,52,830,294.5464331
2021/10/7 12:00:00.000,1.6,4,10.1,51,830,192.9506691
2021/10/7 12:15:00.000,1.6,4,10.3,50,830,379.0381504
2021/10/7 12:30:00.000,1.8,6,10.5,49,830,62.57737049
2021/10/7 12:45:00.000,1.9,12,10.6,48,829,100.6743816
2021/10/7 13:00:00.000,2.2,13,10.8,47,829,64.60886818
2021/10/7 13:15:00.000,2.1,17,11,47,829,353.553124
2021/10/7 13:30:00.000,1.8,16,11.1,46,829,117.698521
2021/10/7 13:45:00.000,1.5,20,11.2,46,829,106.0983083
2021/10/7 14:00:00.000,1.2,20,11.3,45,829,275.1009109
2021/10/7 14:15:00.000,1,24,11.3,45,829,338.9626464
2021/10/7 14:30:00.000,0.9,21,11.3,45,829,54.79272009
2021/10/7 14:45:00.000,0.9,21,11.3,45,829,360.000335
2021/10/7 15:00:00.000,0.7,16,11.3,45,829,145.9574965
2021/10/7 15:15:00.000,0.7,27,11.2,45,829,249.5028484
2021/10/7 15:30:00.000,0.6,45,11.1,46,829,42.24131738
2021/10/7 15:45:00.000,0.5,79,10.9,47,829,344.1867554
2021/10/7 16:00:00.000,0.6,90,10.8,48,829,102.1696727
2021/10/7 16:15:00.000,0.9,111,10.4,51,829,298.2194692
2021/10/7 16:30:00.000,1.2,121,9.9,56,829,375.4550773
2021/10/7 16:45:00.000,1.6,125,9.3,61,829,373.3418021
2021/10/7 17:00:00.000,1.9,129,8.8,66,829,281.2485521
2021/10/7 17:15:00.000,2.1,131,8.3,68,829,131.9279579
2021/10/7 17:30:00.000,2.1,135,7.8,68,829,98.38808696
2021/10/7 17:45:00.000,2.2,141,7.3,67,829,260.2141627
2021/10/7 18:00:00.000,2.2,144,6.8,67,829,152.1266787
2021/10/7 18:15:00.000,2.2,148,6.4,68,829,354.0845093
2021/10/7 18:30:00.000,2,153,6.1,69,829,43.49874985
2021/10/7 18:45:00.000,1.8,161,5.8,70,830,62.45132335
2021/10/7 19:00:00.000,1.6,169,5.5,71,830,141.2849269
2021/10/7 19:15:00.000,1.7,170,5.3,72,830,175.6910662
2021/10/7 19:30:00.000,1.8,167,5.1,72,830,110.4031755
2021/10/7 19:45:00.000,2,165,5,73,830,260.644157
2021/10/7 20:00:00.000,2.1,163,4.8,73,830,154.4927078
2021/10/7 20:15:00.000,2.1,163,4.7,73,830,255.7677205
2021/10/7 20:30:00.000,2.2,164,4.8,72,830,5.532600117
2021/10/7 20:45:00.000,2.2,162,4.8,71,830,296.117254
2021/10/7 21:00:00.000,2.3,162,4.9,70,830,244.6783057
2021/10/7 21:15:00.000,2.3,162,4.8,70,830,6.460938034
2021/10/7 21:30:00.000,2.4,165,4.6,71,830,28.2979325
2021/10/7 21:45:00.000,2.4,168,4.4,72,830,270.0977735
2021/10/7 22:00:00.000,2.4,171,4.2,73,830,265.6998601
2021/10/7 22:15:00.000,2.4,175,4,74,830,171.5162392
2021/10/7 22:30:00.000,2.5,180,3.7,75,830,145.5807342
2021/10/7 22:45:00.000,2.6,180,3.5,76,830,181.1184631
2021/10/7 23:00:00.000,2.7,184,3.2,77,830,244.1665986
2021/10/7 23:15:00.000,2.7,188,3,77,830,1071.26
2021/10/7 23:30:00.000,2.7,190,2.8,78,830,1368.2
2021/10/7 23:45:00.000,2.9,194,2.6,79,830,1664.16
2021/10/8 0:00:00.000,2.2,207,1.6,85,830,97.99050381
2021/10/8 0:15:00.000,2.2,207,1.4,85,830,231.1488891
2021/10/8 0:30:00.000,2.2,210,1.3,86,830,34.34450404
2021/10/8 0:45:00.000,2.2,210,1.1,87,830,283.8591813
2021/10/8 1:00:00.000,2.2,214,1,88,830,212.3542631
2021/10/8 1:15:00.000,2.2,214,0.9,88,830,157.0266784
2021/10/8 1:30:00.000,2.2,216,0.8,89,830,315.1421081
2021/10/8 1:45:00.000,2.2,219,0.7,89,830,343.1631235
2021/10/8 2:00:00.000,2.3,221,0.6,90,830,354.6308793
2021/10/8 2:15:00.000,2.3,221,0.5,90,830,347.2660575
2021/10/8 2:30:00.000,2.2,219,0.5,90,830,62.18934671
2021/10/8 2:45:00.000,2.2,216,0.5,90,830,393.2951427
2021/10/8 3:00:00.000,2.2,214,0.5,90,830,160.3636429
2021/10/8 3:15:00.000,2.2,214,0.5,90,830,6.289717584
2021/10/8 3:30:00.000,2.1,217,0.4,91,830,359.0844589
2021/10/8 3:45:00.000,2.1,219,0.3,91,830,25.80770322
2021/10/8 4:00:00.000,2.1,223,0.2,92,830,373.4111118
2021/10/8 4:15:00.000,2.1,223,0.1,92,830,308.3266343
2021/10/8 4:30:00.000,2.1,221,0.1,92,830,393.8124562
2021/10/8 4:45:00.000,2.3,221,0.1,93,830,187.9550521
2021/10/8 5:00:00.000,2.3,220,0.1,93,830,131.914493
2021/10/8 5:15:00.000,2.3,220,0.1,93,830,109.1349671
2021/10/8 5:30:00.000,2.3,220,0.1,93,830,358.8495814
2021/10/8 5:45:00.000,2.2,219,0.1,93,830,85.9153004
2021/10/8 6:00:00.000,2.2,219,0.1,93,830,85.67060952
2021/10/8 6:15:00.000,2.2,219,0.3,93,830,45.84602512
2021/10/8 6:30:00.000,2.1,221,0.6,93,830,138.1555541
2021/10/8 6:45:00.000,2.1,225,1,93,830,267.6492256
2021/10/8 7:00:00.000,2.1,227,1.3,93,830,249.6959193
2021/10/8 7:15:00.000,2.1,227,1.9,92,830,153.6961589
2021/10/8 7:30:00.000,2.1,227,2.8,90,830,356.3717752
2021/10/8 7:45:00.000,2.1,229,3.7,89,831,229.1490052
2021/10/8 8:00:00.000,2.1,229,4.6,87,831,43.86434227
2021/10/8 8:15:00.000,2.1,229,5.3,85,831,189.6671218
2021/10/8 8:30:00.000,2.2,227,6,82,831,239.2045164
2021/10/8 8:45:00.000,2.3,225,6.6,80,831,344.1463153
2021/10/8 9:00:00.000,2.3,223,7.3,77,831,315.7245988
2021/10/8 9:15:00.000,2.4,222,7.8,75,831,113.4345346
2021/10/8 9:30:00.000,2.6,220,8.2,73,831,87.75653739
2021/10/8 9:45:00.000,2.9,218,8.7,70,831,206.7906765
2021/10/8 10:00:00.000,3.1,217,9.1,68,831,220.9502871
2021/10/8 10:15:00.000,3.2,216,9.5,66,831,135.5277949
2021/10/8 10:30:00.000,3.3,215,9.8,65,831,355.4813334
2021/10/8 10:45:00.000,3.3,213,10.2,63,831,275.3751888
2021/10/8 11:00:00.000,3.4,212,10.5,62,831,195.3485457
2021/10/8 11:15:00.000,3.4,210,10.8,61,831,353.2338464
2021/10/8 11:30:00.000,3.4,208,11.1,60,831,170.4689776
2021/10/8 11:45:00.000,3.3,205,11.3,59,830,28.87856352
2021/10/8 12:00:00.000,3.4,203,11.6,58,830,157.9509635
2021/10/8 12:15:00.000,3.4,201,11.8,58,830,48.53104092
2021/10/8 12:30:00.000,3.6,199,11.9,57,830,27.93286047
2021/10/8 12:45:00.000,3.7,197,12.1,57,830,324.9082907
2021/10/8 13:00:00.000,3.9,197,12.2,56,830,320.4328071
2021/10/8 13:15:00.000,3.9,195,12.3,56,830,179.218257
2021/10/8 13:30:00.000,3.9,193,12.4,56,830,348.0517887
2021/10/8 13:45:00.000,4,190,12.4,56,829,85.57161717
2021/10/8 14:00:00.000,3.9,189,12.5,56,829,55.95463458
2021/10/8 14:15:00.000,4,187,12.4,56,829,50.40832971
2021/10/8 14:30:00.000,4.1,186,12.3,57,829,44.73191992
2021/10/8 14:45:00.000,4.2,185,12.2,57,829,659.66
2021/10/8 15:00:00.000,4.3,184,12.1,58,829,1135.94
2021/10/8 15:15:00.000,4.3,184,11.9,59,829,1668.08
2021/10/8 15:30:00.000,4.3,184,11.7,60,829,2256.08
2021/10/8 15:45:00.000,4.4,185,11.4,62,829,2844.08
2021/10/8 16:00:00.000,4.4,185,11.2,63,829,3432.08
2021/10/8 16:15:00.000,4.5,186,10.9,65,829,4139.64
2021/10/8 16:30:00.000,4.6,187,10.4,68,829,4966.76
2021/10/8 16:45:00.000,4.8,190,9.9,70,829,5792.9
2021/10/8 17:00:00.000,4.9,191,9.4,73,829,6620.02
2021/10/8 17:15:00.000,4.9,193,8.9,75,829,7347.18
2021/10/8 17:30:00.000,5,194,8.3,78,829,7973.4
2021/10/8 17:45:00.000,5.2,195,7.6,81,829,8599.62
2021/10/8 18:00:00.000,5.3,195,7,84,829,9225.84
2021/10/8 18:15:00.000,5.3,197,6.7,85,829,9659
2021/10/8 18:30:00.000,5.4,198,6.6,85,829,9899.1
2021/10/8 18:45:00.000,5.4,199,6.5,86,829,10139.2
2021/10/8 19:00:00.000,5.4,200,6.4,86,829,10379.3
2021/10/8 19:15:00.000,5.5,202,6.3,86,829,10624.3
2021/10/8 19:30:00.000,5.5,205,6.1,87,829,10875.18
2021/10/8 19:45:00.000,5.5,206,6,88,829,11127.04
2021/10/8 20:00:00.000,5.5,208,5.8,89,829,11377.92
2021/10/8 20:15:00.000,5.6,209,5.7,89,829,11619.98
2021/10/8 20:30:00.000,5.7,208,5.6,89,829,11853.22
2021/10/8 20:45:00.000,5.8,209,5.6,89,829,12086.46
2021/10/8 21:00:00.000,5.9,208,5.5,89,829,12319.7
2021/10/8 21:15:00.000,5.9,208,5.5,89,829,12581.36
2021/10/8 21:30:00.000,6,209,5.4,89,829,12870.46
2021/10/8 21:45:00.000,6,209,5.4,89,829,13159.56
2021/10/8 22:00:00.000,6,210,5.3,89,829,13448.66
2021/10/8 22:15:00.000,6.1,211,5.2,89,829,14002.36
2021/10/8 22:30:00.000,6,212,5.1,89,829,14818.7
2021/10/8 22:45:00.000,6.1,213,5,89,829,15635.04
2021/10/8 23:00:00.000,6,214,4.9,89,829,16451.38
2021/10/8 23:15:00.000,6,214,4.8,89,829,17245.18
2021/10/8 23:30:00.000,6,216,4.7,88,829,18015.46
2021/10/8 23:45:00.000,6,216,4.6,87,829,18784.76
2021/10/9 0:00:00.000,6,222,5.7,96,829,22641.06
2021/10/9 0:15:00.000,6,222,5.5,96,829,22570.5
2021/10/9 0:30:00.000,5.9,222,5.4,95,829,22346.08
2021/10/9 0:45:00.000,5.8,222,5.3,94,829,22120.68
2021/10/9 1:00:00.000,5.7,222,5.2,93,829,21896.26
2021/10/9 1:15:00.000,5.7,222,5.1,92,829,21821.78
2021/10/9 1:30:00.000,5.7,223,5,91,829,21897.24
2021/10/9 1:45:00.000,5.7,223,4.9,90,828,21972.7
2021/10/9 2:00:00.000,5.8,224,4.8,89,828,22048.16
2021/10/9 2:15:00.000,5.9,223,4.7,88,828,22327.46
2021/10/9 2:30:00.000,5.9,222,4.7,87,828,22808.64
2021/10/9 2:45:00.000,6,220,4.6,87,827,23289.82
2021/10/9 3:00:00.000,6.1,220,4.6,86,827,23771
2021/10/9 3:15:00.000,6.2,219,4.6,86,827,24144.38
2021/10/9 3:30:00.000,6,219,4.5,87,827,24411.92
2021/10/9 3:45:00.000,6,219,4.4,88,827,24679.46
2021/10/9 4:00:00.000,5.9,219,4.3,89,827,24947
2021/10/9 4:15:00.000,5.9,219,4.3,90,827,25202.78
2021/10/9 4:30:00.000,5.9,220,4.2,91,827,25447.78
2021/10/9 4:45:00.000,5.9,222,4.1,92,826,25691.8
2021/10/9 5:00:00.000,5.9,223,4,93,826,25936.8
2021/10/9 5:15:00.000,5.9,224,3.9,94,826,26134.76
2021/10/9 5:30:00.000,5.9,225,3.8,95,826,26284.7
2021/10/9 5:45:00.000,5.9,226,3.7,96,826,26434.64
2021/10/9 6:00:00.000,6,227,3.6,97,826,26584.58
2021/10/9 6:15:00.000,6.1,228,3.6,97,826,26883.48
2021/10/9 6:30:00.000,6.2,230,3.7,97,826,27332.32
2021/10/9 6:45:00.000,6.3,231,3.8,97,827,27781.16
2021/10/9 7:00:00.000,6.4,233,3.9,97,827,28230
2021/10/9 7:15:00.000,6.4,235,4.2,96,827,28224.12
2021/10/9 7:30:00.000,6.3,235,4.6,94,827,27763.52
2021/10/9 7:45:00.000,6.3,236,4.9,93,827,27303.9
2021/10/9 8:00:00.000,6.2,237,5.3,91,827,26843.3
2021/10/9 8:15:00.000,6.1,238,5.8,89,827,26497.36
2021/10/9 8:30:00.000,6,240,6.3,87,827,24639.41364
2021/10/9 8:45:00.000,5.9,243,6.8,85,827,24417.71091
2021/10/9 9:00:00.000,5.8,244,7.3,83,827,24196.00818
2021/10/9 9:15:00.000,5.9,246,7.9,81,827,24458.87091
2021/10/9 9:30:00.000,6.2,246,8.5,79,827,25208.17
2021/10/9 9:45:00.000,6.5,247,9.1,76,827,25956.53364
2021/10/9 10:00:00.000,6.9,247,9.7,74,827,26705.83273
2021/10/9 10:15:00.000,6.9,247,10.3,72,827,27099.65909
2021/10/9 10:30:00.000,6.9,248,10.8,70,827,27138.94818
2021/10/9 10:45:00.000,6.9,249,11.3,68,826,27178.23727
2021/10/9 11:00:00.000,6.8,249,11.8,66,826,27217.52636
2021/10/9 11:15:00.000,7,250,12.1,65,826,27963.08364
2021/10/9 11:30:00.000,7.3,251,12.3,64,826,29415.84455
2021/10/9 11:45:00.000,7.7,251,12.6,63,826,30868.60545
2021/10/9 12:00:00.000,8,252,12.8,62,826,32321.36636
2021/10/9 12:15:00.000,8.2,252,12.9,61,826,33520.61909
2021/10/9 12:30:00.000,8.2,252,13,61,826,34466.36364
2021/10/9 12:45:00.000,8.3,252,13.1,60,825,35413.04364
2021/10/9 13:00:00.000,8.3,252,13.2,60,825,36358.78818
2021/10/9 13:15:00.000,8.2,252,13.1,61,825,36900.41636
2021/10/9 13:30:00.000,8.1,251,13,62,825,37037.92818
2021/10/9 13:45:00.000,8,252,12.8,63,825,37175.44
2021/10/9 14:00:00.000,7.9,252,12.7,64,825,37312.95182
2021/10/9 14:15:00.000,7.8,251,12.5,66,825,37513.13909
2021/10/9 14:30:00.000,7.8,252,12.4,67,825,37776.93727
2021/10/9 14:45:00.000,7.8,253,12.2,68,825,38039.8
2021/10/9 15:00:00.000,7.8,254,12.1,69,825,38303.59818
2021/10/9 15:15:00.000,7.7,254,11.9,70,825,38623.52364
2021/10/9 15:30:00.000,7.5,255,11.7,71,825,38999.57636
2021/10/9 15:45:00.000,7.4,257,11.4,72,825,39376.56455
2021/10/9 16:00:00.000,7.2,259,11.2,73,825,39752.61727
2021/10/9 16:15:00.000,7.3,261,11,73,825,40980.86909
2021/10/9 16:30:00.000,7.7,263,10.8,71,825,43062.25545
2021/10/9 16:45:00.000,8.1,266,10.7,69,825,45142.70636
2021/10/9 17:00:00.000,8.5,268,10.5,67,825,45752.90043
2021/10/9 17:15:00.000,8.9,269,10.3,64,825,45739.68214
2021/10/9 17:30:00.000,9.3,271,10,59,825,45972.71872
2021/10/9 17:45:00.000,9.7,273,9.7,54,826,45716.63427
2021/10/9 18:00:00.000,10.1,275,9.4,49,826,45730.89955
2021/10/9 18:15:00.000,10.6,276,9.1,44,826,45918.92288
2021/10/9 18:30:00.000,11.1,277,8.8,41,826,45927.91019
2021/10/9 18:45:00.000,11.5,279,8.4,38,826,45637.88573
2021/10/9 19:00:00.000,12.1,280,8.1,35,826,45665.80134
2021/10/9 19:15:00.000,12.3,281,7.7,34,826,45711.43527
2021/10/9 19:30:00.000,12.4,282,7.2,35,826,45754.33568
2021/10/9 19:45:00.000,12.4,283,6.7,36,827,45747.21227
2021/10/9 20:00:00.000,12.4,283,6.2,37,827,45843.48849
2021/10/9 20:15:00.000,12.5,284,5.8,39,827,45896.10347
2021/10/9 20:30:00.000,12.5,285,5.6,40,827,45713.04179
2021/10/9 20:45:00.000,12.6,286,5.3,41,827,45702.60371
2021/10/9 21:00:00.000,12.7,287,5.1,42,827,45660.77604
2021/10/9 21:15:00.000,12.8,289,4.9,43,827,45910.07269
2021/10/9 21:30:00.000,12.9,291,4.6,45,827,45826.35213
2021/10/9 21:45:00.000,12.9,293,4.3,48,827,45763.55199
2021/10/9 22:00:00.000,13,295,4,50,827,45696.83701
2021/10/9 22:15:00.000,13.2,297,3.6,52,827,45913.27888
2021/10/9 22:30:00.000,13.4,298,3.3,53,827,45602.85979
2021/10/9 22:45:00.000,13.5,300,2.9,55,827,45679.10575
2021/10/9 23:00:00.000,13.7,302,2.6,56,827,45839.93249
2021/10/9 23:15:00.000,13.8,303,2.3,57,827,45683.39124
2021/10/9 23:30:00.000,13.7,303,2,57,827,45868.30767
2021/10/9 23:45:00.000,13.6,303,1.8,57,827,45635.19208
2021/10/10 0:00:00.000,13.4,302,0.9,61,827,45690.11671
2021/10/10 0:15:00.000,13.2,303,0.6,62,827,45712.02618
2021/10/10 0:30:00.000,13,303,0.4,63,827,45848.50401
2021/10/10 0:45:00.000,12.8,304,0.2,64,827,45890.68104
2021/10/10 1:00:00.000,12.6,304,0,65,827,45716.76245
2021/10/10 1:15:00.000,12.4,305,-0.1,65,827,45656.78259
2021/10/10 1:30:00.000,12.2,305,-0.2,66,827,45831.38326
2021/10/10 1:45:00.000,12,305,-0.3,67,827,45862.72055
2021/10/10 2:00:00.000,11.8,305,-0.4,68,827,45888.53145
2021/10/10 2:15:00.000,11.6,305,-0.5,68,827,45813.22068
2021/10/10 2:30:00.000,11.5,305,-0.6,68,827,45993.87827
2021/10/10 2:45:00.000,11.5,305,-0.6,69,827,45632.24714
2021/10/10 3:00:00.000,11.5,306,-0.7,69,827,45792.96869
2021/10/10 3:15:00.000,11.5,306,-0.7,69,827,45718.55967
2021/10/10 3:30:00.000,11.5,305,-0.7,69,827,45662.4144
2021/10/10 3:45:00.000,11.6,305,-0.8,70,827,45669.91424
2021/10/10 4:00:00.000,11.7,305,-0.8,70,827,45741.28936
2021/10/10 4:15:00.000,11.7,305,-0.8,70,827,45669.50478
2021/10/10 4:30:00.000,11.8,305,-0.9,70,827,45895.04843
2021/10/10 4:45:00.000,11.9,305,-1,69,827,45659.23218
2021/10/10 5:00:00.000,12,306,-1.1,69,827,45783.3681
2021/10/10 5:15:00.000,12.1,306,-1.1,69,827,45935.87404
2021/10/10 5:30:00.000,12.2,306,-1.2,68,827,45642.23576
2021/10/10 5:45:00.000,12.4,306,-1.2,68,827,45952.27495
2021/10/10 6:00:00.000,12.5,306,-1.3,67,827,45727.5433
2021/10/10 6:15:00.000,12.7,307,-1.3,67,827,45658.27781
2021/10/10 6:30:00.000,12.8,307,-1.3,67,827,45723.96181
2021/10/10 6:45:00.000,12.9,307,-1.3,67,828,45680.20513
2021/10/10 7:00:00.000,13,307,-1.3,67,828,45795.01362
2021/10/10 7:15:00.000,13,308,-1.2,67,828,45974.14676
2021/10/10 7:30:00.000,12.8,308,-1,66,828,45651.48179
2021/10/10 7:45:00.000,12.7,308,-0.8,66,829,45876.92671
2021/10/10 8:00:00.000,12.5,308,-0.6,65,829,45823.50638
2021/10/10 8:15:00.000,12.5,309,-0.3,64,829,45973.15006
2021/10/10 8:30:00.000,12.7,309,0,62,829,45694.2526
2021/10/10 8:45:00.000,12.7,309,0.3,61,829,45903.85839
2021/10/10 9:00:00.000,12.9,309,0.6,59,829,45617.6746
2021/10/10 9:15:00.000,12.9,309,1,57,829,45880.667
